home_id,date,shift,staff_hours,required_hours,staff_cost
h037,2026-02-04,night,42.58,46.5,532.25
h038,2026-02-04,morning,57.07,62.4,713.37
h038,2026-02-04,afternoon,49.94,54.6,624.2
h038,2026-02-04,night,35.67,39.0,445.86
h039,2026-02-04,morning,167.86,156.0,2098.25
h039,2026-02-04,afternoon,146.88,136.5,1835.97
h039,2026-02-04,night,104.91,97.5,1311.4
h040,2026-02-04,morning,106.41,93.6,1330.11
h040,2026-02-04,afternoon,93.11,81.9,1163.85
h040,2026-02-04,night,66.51,58.5,831.32
h041,2026-02-04,morning,90.44,91.2,1130.47
h041,2026-02-04,afternoon,79.13,79.8,989.16
h041,2026-02-04,night,56.52,57.0,706.55
h042,2026-02-04,morning,106.54,108.0,1331.77
h042,2026-02-04,afternoon,93.22,94.5,1165.3
h042,2026-02-04,night,66.59,67.5,832.35
h043,2026-02-04,morning,130.33,129.6,1629.08
h043,2026-02-04,afternoon,114.04,113.4,1425.44
h043,2026-02-04,night,81.45,81.0,1018.17
h044,2026-02-04,morning,115.42,105.6,1442.69
h044,2026-02-04,afternoon,100.99,92.4,1262.36
h044,2026-02-04,night,72.13,66.0,901.68
h045,2026-02-04,morning,99.99,108.0,1249.85
h045,2026-02-04,afternoon,87.49,94.5,1093.62
h045,2026-02-04,night,62.49,67.5,781.15
h046,2026-02-04,morning,105.17,103.2,1314.6
h046,2026-02-04,afternoon,92.02,90.3,1150.27
h046,2026-02-04,night,65.73,64.5,821.62
h047,2026-02-04,morning,85.38,79.2,1067.24
h047,2026-02-04,afternoon,74.71,69.3,933.83
h047,2026-02-04,night,53.36,49.5,667.02
h048,2026-02-04,morning,84.87,81.6,1060.89
h048,2026-02-04,afternoon,74.26,71.4,928.28
h048,2026-02-04,night,53.04,51.0,663.06
h049,2026-02-04,morning,116.95,115.2,1461.84
h049,2026-02-04,afternoon,102.33,100.8,1279.11
h049,2026-02-04,night,73.09,72.0,913.65
h050,2026-02-04,morning,93.32,86.4,1166.49
h050,2026-02-04,afternoon,81.65,75.6,1020.68
h050,2026-02-04,night,58.32,54.0,729.06
h001,2026-02-05,morning,122.26,156.0,1528.3
h001,2026-02-05,afternoon,106.98,136.5,1337.26
h001,2026-02-05,night,76.41,97.5,955.18
h002,2026-02-05,morning,70.84,67.2,885.55
h002,2026-02-05,afternoon,61.99,58.8,774.86
h002,2026-02-05,night,44.28,42.0,553.47
h003,2026-02-05,morning,75.06,79.2,938.2
h003,2026-02-05,afternoon,65.67,69.3,820.92
h003,2026-02-05,night,46.91,49.5,586.37
h004,2026-02-05,morning,69.65,81.6,870.62
h004,2026-02-05,afternoon,60.94,71.4,761.79
h004,2026-02-05,night,43.53,51.0,544.14
h005,2026-02-05,morning,92.43,88.8,1155.39
h005,2026-02-05,afternoon,80.88,77.7,1010.97
h005,2026-02-05,night,57.77,55.5,722.12
h006,2026-02-05,morning,146.51,132.0,1831.32
h006,2026-02-05,afternoon,128.19,115.5,1602.41
h006,2026-02-05,night,91.57,82.5,1144.58
h007,2026-02-05,morning,83.08,84.0,1038.45
h007,2026-02-05,afternoon,72.69,73.5,908.65
h007,2026-02-05,night,51.92,52.5,649.03
h008,2026-02-05,morning,92.99,86.4,1162.33
h008,2026-02-05,afternoon,81.36,75.6,1017.04
h008,2026-02-05,night,58.12,54.0,726.46
h009,2026-02-05,morning,119.22,105.6,1490.26
h009,2026-02-05,afternoon,104.32,92.4,1303.97
h009,2026-02-05,night,74.51,66.0,931.41
h010,2026-02-05,morning,90.18,81.6,1127.3
h010,2026-02-05,afternoon,78.91,71.4,986.38
h010,2026-02-05,night,56.36,51.0,704.56
h011,2026-02-05,morning,141.17,124.8,1764.67
h011,2026-02-05,afternoon,123.53,109.2,1544.08
h011,2026-02-05,night,88.23,78.0,1102.92
h012,2026-02-05,morning,106.78,100.8,1334.81
h012,2026-02-05,afternoon,93.44,88.2,1167.96
h012,2026-02-05,night,66.74,63.0,834.25
h013,2026-02-05,morning,103.82,103.2,1297.78
h013,2026-02-05,afternoon,90.84,90.3,1135.56
h013,2026-02-05,night,64.89,64.5,811.12
h014,2026-02-05,morning,110.9,127.2,1386.23
h014,2026-02-05,afternoon,97.04,111.3,1212.95
h014,2026-02-05,night,69.31,79.5,866.39
h015,2026-02-05,morning,124.7,127.2,1558.7
h015,2026-02-05,afternoon,109.11,111.3,1363.86
h015,2026-02-05,night,77.94,79.5,974.19
h016,2026-02-05,morning,163.38,175.2,2042.26
h016,2026-02-05,afternoon,142.96,153.3,1786.98
h016,2026-02-05,night,102.11,109.5,1276.41
h017,2026-02-05,morning,132.39,112.8,1654.88
h017,2026-02-05,afternoon,115.84,98.7,1448.02
h017,2026-02-05,night,82.74,70.5,1034.3
h018,2026-02-05,morning,132.51,134.4,1656.36
h018,2026-02-05,afternoon,115.95,117.6,1449.32
h018,2026-02-05,night,82.82,84.0,1035.23
h019,2026-02-05,morning,96.95,96.0,1211.83
h019,2026-02-05,afternoon,84.83,84.0,1060.35
h019,2026-02-05,night,60.59,60.0,757.39
h020,2026-02-05,morning,125.29,120.0,1566.18
h020,2026-02-05,afternoon,109.63,105.0,1370.41
h020,2026-02-05,night,78.31,75.0,978.86
h021,2026-02-05,morning,110.79,110.4,1384.81
h021,2026-02-05,afternoon,96.94,96.6,1211.71
h021,2026-02-05,night,69.24,69.0,865.51
h022,2026-02-05,morning,70.86,62.4,885.77
h022,2026-02-05,afternoon,62.0,54.6,775.05
h022,2026-02-05,night,44.29,39.0,553.61
h023,2026-02-05,morning,54.73,57.6,684.14
h023,2026-02-05,afternoon,47.89,50.4,598.62
h023,2026-02-05,night,34.21,36.0,427.58
h024,2026-02-05,morning,131.62,129.6,1645.22
h024,2026-02-05,afternoon,115.17,113.4,1439.57
h024,2026-02-05,night,82.26,81.0,1028.26
h025,2026-02-05,morning,79.01,84.0,987.63
h025,2026-02-05,afternoon,69.13,73.5,864.18
h025,2026-02-05,night,49.38,52.5,617.27
h026,2026-02-05,morning,98.74,110.4,1234.27
h026,2026-02-05,afternoon,86.4,96.6,1079.99
h026,2026-02-05,night,61.71,69.0,771.42
h027,2026-02-05,morning,125.54,132.0,1569.25
h027,2026-02-05,afternoon,109.85,115.5,1373.09
h027,2026-02-05,night,78.46,82.5,980.78
h028,2026-02-05,morning,86.14,86.4,1076.8
h028,2026-02-05,afternoon,75.38,75.6,942.2
h028,2026-02-05,night,53.84,54.0,673.0
h029,2026-02-05,morning,55.62,57.6,695.27
h029,2026-02-05,afternoon,48.67,50.4,608.36
h029,2026-02-05,night,34.76,36.0,434.55
h030,2026-02-05,morning,111.09,117.6,1388.57
h030,2026-02-05,afternoon,97.2,102.9,1215.0
h030,2026-02-05,night,69.43,73.5,867.86
h031,2026-02-05,morning,117.15,132.0,1464.37
h031,2026-02-05,afternoon,102.51,115.5,1281.32
h031,2026-02-05,night,73.22,82.5,915.23
h032,2026-02-05,morning,85.83,86.4,1072.82
h032,2026-02-05,afternoon,75.1,75.6,938.72
h032,2026-02-05,night,53.64,54.0,670.51
h033,2026-02-05,morning,67.55,76.8,844.44
h033,2026-02-05,afternoon,59.11,67.2,738.88
h033,2026-02-05,night,42.22,48.0,527.77
h034,2026-02-05,morning,129.84,122.4,1623.03
h034,2026-02-05,afternoon,113.61,107.1,1420.15
h034,2026-02-05,night,81.15,76.5,1014.39
h035,2026-02-05,morning,154.61,153.6,1932.66
h035,2026-02-05,afternoon,135.29,134.4,1691.08
h035,2026-02-05,night,96.63,96.0,1207.91
h036,2026-02-05,morning,72.09,81.6,901.06
h036,2026-02-05,afternoon,63.07,71.4,788.43
h036,2026-02-05,night,45.05,51.0,563.16
h037,2026-02-05,morning,74.9,76.8,936.25
h037,2026-02-05,afternoon,65.54,67.2,819.22
h037,2026-02-05,night,46.81,48.0,585.16
h038,2026-02-05,morning,58.65,62.4,733.07
h038,2026-02-05,afternoon,51.31,54.6,641.43
h038,2026-02-05,night,36.65,39.0,458.17
h039,2026-02-05,morning,159.98,156.0,1999.79
h039,2026-02-05,afternoon,139.99,136.5,1749.82
h039,2026-02-05,night,99.99,97.5,1249.87
h040,2026-02-05,morning,103.64,93.6,1295.47
h040,2026-02-05,afternoon,90.68,81.9,1133.53
h040,2026-02-05,night,64.77,58.5,809.67
h041,2026-02-05,morning,77.52,91.2,968.98
h041,2026-02-05,afternoon,67.83,79.8,847.86
h041,2026-02-05,night,48.45,57.0,605.62
h042,2026-02-05,morning,108.99,108.0,1362.42
h042,2026-02-05,afternoon,95.37,94.5,1192.12
h042,2026-02-05,night,68.12,67.5,851.51
h043,2026-02-05,morning,127.94,129.6,1599.25
h043,2026-02-05,afternoon,111.95,113.4,1399.34
h043,2026-02-05,night,79.96,81.0,999.53
h044,2026-02-05,morning,111.27,105.6,1390.89
h044,2026-02-05,afternoon,97.36,92.4,1217.03
h044,2026-02-05,night,69.54,66.0,869.31
h045,2026-02-05,morning,109.84,108.0,1373.03
h045,2026-02-05,afternoon,96.11,94.5,1201.4
h045,2026-02-05,night,68.65,67.5,858.14
h046,2026-02-05,morning,96.99,103.2,1212.4
h046,2026-02-05,afternoon,84.87,90.3,1060.85
h046,2026-02-05,night,60.62,64.5,757.75
h047,2026-02-05,morning,77.18,79.2,964.73
h047,2026-02-05,afternoon,67.53,69.3,844.14
h047,2026-02-05,night,48.24,49.5,602.96
h048,2026-02-05,morning,76.4,81.6,955.04
h048,2026-02-05,afternoon,66.85,71.4,835.66
h048,2026-02-05,night,47.75,51.0,596.9
h049,2026-02-05,morning,125.12,115.2,1563.96
h049,2026-02-05,afternoon,109.48,100.8,1368.46
h049,2026-02-05,night,78.2,72.0,977.47
h050,2026-02-05,morning,86.55,86.4,1081.84
h050,2026-02-05,afternoon,75.73,75.6,946.61
h050,2026-02-05,night,54.09,54.0,676.15
h001,2026-02-06,morning,179.73,156.0,2246.59
h001,2026-02-06,afternoon,157.26,136.5,1965.76
h001,2026-02-06,night,112.33,97.5,1404.12
h002,2026-02-06,morning,66.87,67.2,835.92
h002,2026-02-06,afternoon,58.51,58.8,731.43
h002,2026-02-06,night,41.8,42.0,522.45
h003,2026-02-06,morning,74.71,79.2,933.89
h003,2026-02-06,afternoon,65.37,69.3,817.16
h003,2026-02-06,night,46.69,49.5,583.68
h004,2026-02-06,morning,71.72,81.6,896.48
h004,2026-02-06,afternoon,62.75,71.4,784.42
h004,2026-02-06,night,44.82,51.0,560.3
h005,2026-02-06,morning,75.99,88.8,949.88
h005,2026-02-06,afternoon,66.49,77.7,831.15
h005,2026-02-06,night,47.49,55.5,593.68
h006,2026-02-06,morning,115.27,132.0,1440.89
h006,2026-02-06,afternoon,100.86,115.5,1260.78
h006,2026-02-06,night,72.04,82.5,900.56
h007,2026-02-06,morning,85.8,84.0,1072.44
h007,2026-02-06,afternoon,75.07,73.5,938.38
h007,2026-02-06,night,53.62,52.5,670.27
h008,2026-02-06,morning,89.92,86.4,1123.95
h008,2026-02-06,afternoon,78.68,75.6,983.46
h008,2026-02-06,night,56.2,54.0,702.47
h009,2026-02-06,morning,92.24,105.6,1153.03
h009,2026-02-06,afternoon,80.71,92.4,1008.9
h009,2026-02-06,night,57.65,66.0,720.64
h010,2026-02-06,morning,87.44,81.6,1093.04
h010,2026-02-06,afternoon,76.51,71.4,956.41
h010,2026-02-06,night,54.65,51.0,683.15
h011,2026-02-06,morning,119.98,124.8,1499.71
h011,2026-02-06,afternoon,104.98,109.2,1312.25
h011,2026-02-06,night,74.99,78.0,937.32
h012,2026-02-06,morning,101.98,100.8,1274.8
h012,2026-02-06,afternoon,89.24,88.2,1115.45
h012,2026-02-06,night,63.74,63.0,796.75
h013,2026-02-06,morning,116.51,103.2,1456.38
h013,2026-02-06,afternoon,101.95,90.3,1274.33
h013,2026-02-06,night,72.82,64.5,910.24
h014,2026-02-06,morning,136.33,127.2,1704.08
h014,2026-02-06,afternoon,119.29,111.3,1491.07
h014,2026-02-06,night,85.2,79.5,1065.05
h015,2026-02-06,morning,126.82,129.6,1585.2
h015,2026-02-06,afternoon,110.96,113.4,1387.05
h015,2026-02-06,night,79.26,81.0,990.75
h016,2026-02-06,morning,162.71,175.2,2033.86
h016,2026-02-06,afternoon,142.37,153.3,1779.63
h016,2026-02-06,night,101.69,109.5,1271.16
h017,2026-02-06,morning,93.38,112.8,1167.28
h017,2026-02-06,afternoon,81.71,98.7,1021.37
h017,2026-02-06,night,58.36,70.5,729.55
h018,2026-02-06,morning,126.67,134.4,1583.35
h018,2026-02-06,afternoon,110.83,117.6,1385.43
h018,2026-02-06,night,79.17,84.0,989.59
h019,2026-02-06,morning,94.38,96.0,1179.73
h019,2026-02-06,afternoon,82.58,84.0,1032.27
h019,2026-02-06,night,58.99,60.0,737.33
h020,2026-02-06,morning,108.31,117.6,1353.91
h020,2026-02-06,afternoon,94.77,102.9,1184.67
h020,2026-02-06,night,67.7,73.5,846.19
h021,2026-02-06,morning,111.62,112.8,1395.19
h021,2026-02-06,afternoon,97.66,98.7,1220.79
h021,2026-02-06,night,69.76,70.5,872.0
h022,2026-02-06,morning,62.78,62.4,784.8
h022,2026-02-06,afternoon,54.94,54.6,686.7
h022,2026-02-06,night,39.24,39.0,490.5
h023,2026-02-06,morning,56.56,57.6,707.05
h023,2026-02-06,afternoon,49.49,50.4,618.67
h023,2026-02-06,night,35.35,36.0,441.91
h024,2026-02-06,morning,122.86,129.6,1535.76
h024,2026-02-06,afternoon,107.5,113.4,1343.79
h024,2026-02-06,night,76.79,81.0,959.85
h025,2026-02-06,morning,85.13,84.0,1064.17
h025,2026-02-06,afternoon,74.49,73.5,931.15
h025,2026-02-06,night,53.21,52.5,665.1
h026,2026-02-06,morning,114.3,110.4,1428.79
h026,2026-02-06,afternoon,100.02,96.6,1250.19
h026,2026-02-06,night,71.44,69.0,892.99
h027,2026-02-06,morning,120.49,132.0,1506.07
h027,2026-02-06,afternoon,105.42,115.5,1317.81
h027,2026-02-06,night,75.3,82.5,941.29
h028,2026-02-06,morning,96.15,86.4,1201.9
h028,2026-02-06,afternoon,84.13,75.6,1051.67
h028,2026-02-06,night,60.1,54.0,751.19
h029,2026-02-06,morning,57.15,57.6,714.32
h029,2026-02-06,afternoon,50.0,50.4,625.03
h029,2026-02-06,night,35.72,36.0,446.45
h030,2026-02-06,morning,117.78,117.6,1472.22
h030,2026-02-06,afternoon,103.06,102.9,1288.19
h030,2026-02-06,night,73.61,73.5,920.14
h031,2026-02-06,morning,139.48,132.0,1743.48
h031,2026-02-06,afternoon,122.04,115.5,1525.55
h031,2026-02-06,night,87.17,82.5,1089.68
h032,2026-02-06,morning,88.01,86.4,1100.15
h032,2026-02-06,afternoon,77.01,75.6,962.63
h032,2026-02-06,night,55.01,54.0,687.59
h033,2026-02-06,morning,82.66,76.8,1033.2
h033,2026-02-06,afternoon,72.32,67.2,904.05
h033,2026-02-06,night,51.66,48.0,645.75
h034,2026-02-06,morning,125.21,122.4,1565.14
h034,2026-02-06,afternoon,109.56,107.1,1369.5
h034,2026-02-06,night,78.26,76.5,978.21
h035,2026-02-06,morning,146.07,153.6,1825.93
h035,2026-02-06,afternoon,127.82,134.4,1597.69
h035,2026-02-06,night,91.3,96.0,1141.21
h036,2026-02-06,morning,83.96,81.6,1049.5
h036,2026-02-06,afternoon,73.46,71.4,918.31
h036,2026-02-06,night,52.47,51.0,655.94
h037,2026-02-06,morning,69.77,76.8,872.16
h037,2026-02-06,afternoon,61.05,67.2,763.14
h037,2026-02-06,night,43.61,48.0,545.1
h038,2026-02-06,morning,65.36,64.8,817.03
h038,2026-02-06,afternoon,57.19,56.7,714.91
h038,2026-02-06,night,40.85,40.5,510.65
h039,2026-02-06,morning,155.59,156.0,1944.82
h039,2026-02-06,afternoon,136.14,136.5,1701.71
h039,2026-02-06,night,97.24,97.5,1215.51
h040,2026-02-06,morning,92.04,93.6,1150.52
h040,2026-02-06,afternoon,80.54,81.9,1006.71
h040,2026-02-06,night,57.53,58.5,719.08
h041,2026-02-06,morning,90.26,91.2,1128.28
h041,2026-02-06,afternoon,78.98,79.8,987.24
h041,2026-02-06,night,56.41,57.0,705.17
h042,2026-02-06,morning,91.74,108.0,1146.76
h042,2026-02-06,afternoon,80.27,94.5,1003.42
h042,2026-02-06,night,57.34,67.5,716.73
h043,2026-02-06,morning,123.91,129.6,1548.89
h043,2026-02-06,afternoon,108.42,113.4,1355.27
h043,2026-02-06,night,77.44,81.0,968.05
h044,2026-02-06,morning,106.38,105.6,1329.8
h044,2026-02-06,afternoon,93.09,92.4,1163.58
h044,2026-02-06,night,66.49,66.0,831.13
h045,2026-02-06,morning,109.38,108.0,1367.26
h045,2026-02-06,afternoon,95.71,94.5,1196.36
h045,2026-02-06,night,68.36,67.5,854.54
h046,2026-02-06,morning,94.72,103.2,1183.94
h046,2026-02-06,afternoon,82.88,90.3,1035.95
h046,2026-02-06,night,59.2,64.5,739.96
h047,2026-02-06,morning,87.22,79.2,1090.24
h047,2026-02-06,afternoon,76.32,69.3,953.96
h047,2026-02-06,night,54.51,49.5,681.4
h048,2026-02-06,morning,75.95,81.6,949.32
h048,2026-02-06,afternoon,66.45,71.4,830.66
h048,2026-02-06,night,47.47,51.0,593.33
h049,2026-02-06,morning,124.13,115.2,1551.68
h049,2026-02-06,afternoon,108.62,100.8,1357.72
h049,2026-02-06,night,77.58,72.0,969.8
h050,2026-02-06,morning,89.35,86.4,1116.91
h050,2026-02-06,afternoon,78.18,75.6,977.3
h050,2026-02-06,night,55.85,54.0,698.07
h001,2026-02-07,morning,147.94,156.0,1849.19
h001,2026-02-07,afternoon,129.44,136.5,1618.04
h001,2026-02-07,night,92.46,97.5,1155.74
h002,2026-02-07,morning,76.74,67.2,959.3
h002,2026-02-07,afternoon,67.15,58.8,839.39
h002,2026-02-07,night,47.97,42.0,599.56
h003,2026-02-07,morning,71.64,79.2,895.46
h003,2026-02-07,afternoon,62.68,69.3,783.53
h003,2026-02-07,night,44.77,49.5,559.66
h004,2026-02-07,morning,87.6,81.6,1095.0
h004,2026-02-07,afternoon,76.65,71.4,958.13
h004,2026-02-07,night,54.75,51.0,684.38
h005,2026-02-07,morning,95.91,88.8,1198.85
h005,2026-02-07,afternoon,83.92,77.7,1049.0
h005,2026-02-07,night,59.94,55.5,749.28
h006,2026-02-07,morning,124.92,132.0,1561.48
h006,2026-02-07,afternoon,109.3,115.5,1366.29
h006,2026-02-07,night,78.07,82.5,975.92
h007,2026-02-07,morning,93.36,84.0,1166.97
h007,2026-02-07,afternoon,81.69,73.5,1021.1
h007,2026-02-07,night,58.35,52.5,729.35
h008,2026-02-07,morning,84.67,86.4,1058.4
h008,2026-02-07,afternoon,74.09,75.6,926.1
h008,2026-02-07,night,52.92,54.0,661.5
h009,2026-02-07,morning,105.58,103.2,1319.79
h009,2026-02-07,afternoon,92.39,90.3,1154.82
h009,2026-02-07,night,65.99,64.5,824.87
h010,2026-02-07,morning,83.3,81.6,1041.24
h010,2026-02-07,afternoon,72.89,71.4,911.09
h010,2026-02-07,night,52.06,51.0,650.78
h011,2026-02-07,morning,123.46,124.8,1543.24
h011,2026-02-07,afternoon,108.03,109.2,1350.33
h011,2026-02-07,night,77.16,78.0,964.52
h012,2026-02-07,morning,107.34,100.8,1341.73
h012,2026-02-07,afternoon,93.92,88.2,1174.01
h012,2026-02-07,night,67.09,63.0,838.58
h013,2026-02-07,morning,109.75,103.2,1371.89
h013,2026-02-07,afternoon,96.03,90.3,1200.4
h013,2026-02-07,night,68.59,64.5,857.43
h014,2026-02-07,morning,109.41,127.2,1367.59
h014,2026-02-07,afternoon,95.73,111.3,1196.64
h014,2026-02-07,night,68.38,79.5,854.74
h015,2026-02-07,morning,143.12,129.6,1789.04
h015,2026-02-07,afternoon,125.23,113.4,1565.41
h015,2026-02-07,night,89.45,81.0,1118.15
h016,2026-02-07,morning,151.9,175.2,1898.73
h016,2026-02-07,afternoon,132.91,153.3,1661.39
h016,2026-02-07,night,94.94,109.5,1186.71
h017,2026-02-07,morning,122.12,112.8,1526.47
h017,2026-02-07,afternoon,106.85,98.7,1335.66
h017,2026-02-07,night,76.32,70.5,954.04
h018,2026-02-07,morning,146.51,134.4,1831.43
h018,2026-02-07,afternoon,128.2,117.6,1602.5
h018,2026-02-07,night,91.57,84.0,1144.64
h019,2026-02-07,morning,87.62,96.0,1095.27
h019,2026-02-07,afternoon,76.67,84.0,958.36
h019,2026-02-07,night,54.76,60.0,684.54
h020,2026-02-07,morning,113.74,117.6,1421.69
h020,2026-02-07,afternoon,99.52,102.9,1243.98
h020,2026-02-07,night,71.08,73.5,888.56
h021,2026-02-07,morning,102.82,112.8,1285.28
h021,2026-02-07,afternoon,89.97,98.7,1124.62
h021,2026-02-07,night,64.26,70.5,803.3
h022,2026-02-07,morning,61.33,62.4,766.59
h022,2026-02-07,afternoon,53.66,54.6,670.77
h022,2026-02-07,night,38.33,39.0,479.12
h023,2026-02-07,morning,56.18,57.6,702.26
h023,2026-02-07,afternoon,49.16,50.4,614.48
h023,2026-02-07,night,35.11,36.0,438.91
h024,2026-02-07,morning,137.68,129.6,1721.04
h024,2026-02-07,afternoon,120.47,113.4,1505.91
h024,2026-02-07,night,86.05,81.0,1075.65
h025,2026-02-07,morning,92.81,84.0,1160.07
h025,2026-02-07,afternoon,81.2,73.5,1015.06
h025,2026-02-07,night,58.0,52.5,725.04
h026,2026-02-07,morning,122.73,110.4,1534.08
h026,2026-02-07,afternoon,107.39,96.6,1342.32
h026,2026-02-07,night,76.7,69.0,958.8
h027,2026-02-07,morning,128.36,134.4,1604.44
h027,2026-02-07,afternoon,112.31,117.6,1403.89
h027,2026-02-07,night,80.22,84.0,1002.78
h028,2026-02-07,morning,84.95,86.4,1061.92
h028,2026-02-07,afternoon,74.33,75.6,929.18
h028,2026-02-07,night,53.1,54.0,663.7
h029,2026-02-07,morning,49.84,57.6,623.03
h029,2026-02-07,afternoon,43.61,50.4,545.15
h029,2026-02-07,night,31.15,36.0,389.4
h030,2026-02-07,morning,110.02,117.6,1375.23
h030,2026-02-07,afternoon,96.27,102.9,1203.33
h030,2026-02-07,night,68.76,73.5,859.52
h031,2026-02-07,morning,142.19,132.0,1777.36
h031,2026-02-07,afternoon,124.42,115.5,1555.19
h031,2026-02-07,night,88.87,82.5,1110.85
h032,2026-02-07,morning,97.57,86.4,1219.59
h032,2026-02-07,afternoon,85.37,75.6,1067.14
h032,2026-02-07,night,60.98,54.0,762.24
h033,2026-02-07,morning,71.38,79.2,892.24
h033,2026-02-07,afternoon,62.46,69.3,780.71
h033,2026-02-07,night,44.61,49.5,557.65
h034,2026-02-07,morning,116.6,122.4,1457.48
h034,2026-02-07,afternoon,102.02,107.1,1275.3
h034,2026-02-07,night,72.87,76.5,910.93
h035,2026-02-07,morning,153.28,153.6,1915.94
h035,2026-02-07,afternoon,134.12,134.4,1676.45
h035,2026-02-07,night,95.8,96.0,1197.47
h036,2026-02-07,morning,83.43,81.6,1042.86
h036,2026-02-07,afternoon,73.0,71.4,912.5
h036,2026-02-07,night,52.14,51.0,651.79
h037,2026-02-07,morning,71.83,76.8,897.82
h037,2026-02-07,afternoon,62.85,67.2,785.59
h037,2026-02-07,night,44.89,48.0,561.14
h038,2026-02-07,morning,67.0,64.8,837.48
h038,2026-02-07,afternoon,58.62,56.7,732.79
h038,2026-02-07,night,41.87,40.5,523.42
h039,2026-02-07,morning,150.09,156.0,1876.08
h039,2026-02-07,afternoon,131.33,136.5,1641.57
h039,2026-02-07,night,93.8,97.5,1172.55
h040,2026-02-07,morning,93.49,93.6,1168.65
h040,2026-02-07,afternoon,81.81,81.9,1022.57
h040,2026-02-07,night,58.43,58.5,730.4
h041,2026-02-07,morning,92.68,88.8,1158.51
h041,2026-02-07,afternoon,81.1,77.7,1013.7
h041,2026-02-07,night,57.93,55.5,724.07
h042,2026-02-07,morning,108.06,108.0,1350.69
h042,2026-02-07,afternoon,94.55,94.5,1181.86
h042,2026-02-07,night,67.53,67.5,844.18
h043,2026-02-07,morning,125.08,129.6,1563.44
h043,2026-02-07,afternoon,109.44,113.4,1368.01
h043,2026-02-07,night,78.17,81.0,977.15
h044,2026-02-07,morning,102.3,103.2,1278.69
h044,2026-02-07,afternoon,89.51,90.3,1118.85
h044,2026-02-07,night,63.93,64.5,799.18
h045,2026-02-07,morning,107.24,108.0,1340.46
h045,2026-02-07,afternoon,93.83,94.5,1172.9
h045,2026-02-07,night,67.02,67.5,837.79
h046,2026-02-07,morning,100.15,103.2,1251.81
h046,2026-02-07,afternoon,87.63,90.3,1095.34
h046,2026-02-07,night,62.59,64.5,782.38
h047,2026-02-07,morning,77.56,79.2,969.5
h047,2026-02-07,afternoon,67.87,69.3,848.32
h047,2026-02-07,night,48.48,49.5,605.94
h048,2026-02-07,morning,92.04,81.6,1150.45
h048,2026-02-07,afternoon,80.53,71.4,1006.64
h048,2026-02-07,night,57.52,51.0,719.03
h049,2026-02-07,morning,120.37,115.2,1504.62
